id,period_id,number,color,scraped_at
418,20250825100010320,9,GREEN,2025-08-25 05:29:08.265665+00
419,20250825100010321,7,GREEN,2025-08-25 05:29:08.265658+00
420,20250825100010322,7,GREEN,2025-08-25 05:29:08.265652+00
421,20250825100010323,5,VIOLET,2025-08-25 05:29:08.265646+00
422,20250825100010324,1,GREEN,2025-08-25 05:29:08.26564+00
423,20250825100010325,4,RED,2025-08-25 05:29:08.265634+00
424,20250825100010326,0,VIOLET,2025-08-25 05:29:08.265627+00
425,20250825100010327,5,VIOLET,2025-08-25 05:29:08.265621+00
426,20250825100010328,6,RED,2025-08-25 05:29:08.265614+00
427,20250825100010329,3,GREEN,2025-08-25 05:29:08.265582+00
428,20250825100010310,9,GREEN,2025-08-25 05:19:07.566183+00
429,20250825100010311,5,VIOLET,2025-08-25 05:19:07.56618+00
430,20250825100010312,8,RED,2025-08-25 05:19:07.566176+00
431,20250825100010313,4,RED,2025-08-25 05:19:07.566173+00
432,20250825100010314,0,VIOLET,2025-08-25 05:19:07.566169+00
433,20250825100010315,8,RED,2025-08-25 05:19:07.566164+00
434,20250825100010316,8,RED,2025-08-25 05:19:07.566162+00
435,20250825100010317,7,GREEN,2025-08-25 05:19:07.566158+00
436,20250825100010318,4,RED,2025-08-25 05:19:07.566154+00
437,20250825100010319,5,VIOLET,2025-08-25 05:19:07.566134+00
438,20250825100010300,0,VIOLET,2025-08-25 05:09:06.992915+00
439,20250825100010301,2,RED,2025-08-25 05:09:06.99291+00
440,20250825100010302,0,VIOLET,2025-08-25 05:09:06.992905+00
441,20250825100010303,4,RED,2025-08-25 05:09:06.9929+00
442,20250825100010304,5,VIOLET,2025-08-25 05:09:06.992894+00
443,20250825100010305,4,RED,2025-08-25 05:09:06.992888+00
444,20250825100010306,1,GREEN,2025-08-25 05:09:06.992882+00
445,20250825100010307,5,VIOLET,2025-08-25 05:09:06.992877+00
446,20250825100010308,0,VIOLET,2025-08-25 05:09:06.992871+00
447,20250825100010309,3,GREEN,2025-08-25 05:09:06.992842+00
448,20250825100010290,3,GREEN,2025-08-25 04:59:06.329918+00
449,20250825100010291,6,RED,2025-08-25 04:59:06.329913+00
450,20250825100010292,3,GREEN,2025-08-25 04:59:06.329908+00
451,20250825100010293,1,GREEN,2025-08-25 04:59:06.329902+00
452,20250825100010294,7,GREEN,2025-08-25 04:59:06.329896+00
453,20250825100010295,4,RED,2025-08-25 04:59:06.329889+00
454,20250825100010296,8,RED,2025-08-25 04:59:06.329883+00
455,20250825100010297,7,GREEN,2025-08-25 04:59:06.329876+00
456,20250825100010298,9,GREEN,2025-08-25 04:59:06.329864+00
457,20250825100010299,9,GREEN,2025-08-25 04:59:06.32984+00
458,20250825100010280,2,RED,2025-08-25 04:49:05.657648+00
459,20250825100010281,7,GREEN,2025-08-25 04:49:05.657642+00
460,20250825100010282,6,RED,2025-08-25 04:49:05.657636+00
461,20250825100010283,9,GREEN,2025-08-25 04:49:05.657631+00
462,20250825100010284,7,GREEN,2025-08-25 04:49:05.657625+00
463,20250825100010285,2,RED,2025-08-25 04:49:05.657619+00
464,20250825100010286,1,GREEN,2025-08-25 04:49:05.657614+00
465,20250825100010287,5,VIOLET,2025-08-25 04:49:05.657608+00
466,20250825100010288,5,VIOLET,2025-08-25 04:49:05.657602+00
467,20250825100010289,0,VIOLET,2025-08-25 04:49:05.657573+00
468,20250825100010270,1,GREEN,2025-08-25 04:39:04.901123+00
469,20250825100010271,3,GREEN,2025-08-25 04:39:04.901118+00
470,20250825100010272,8,RED,2025-08-25 04:39:04.901112+00
471,20250825100010273,6,RED,2025-08-25 04:39:04.901107+00
472,20250825100010274,3,GREEN,2025-08-25 04:39:04.901102+00
473,20250825100010275,6,RED,2025-08-25 04:39:04.901097+00
474,20250825100010276,1,GREEN,2025-08-25 04:39:04.901092+00
475,20250825100010277,5,VIOLET,2025-08-25 04:39:04.901086+00
476,20250825100010278,3,GREEN,2025-08-25 04:39:04.901081+00
477,20250825100010279,2,RED,2025-08-25 04:39:04.901052+00
478,20250825100010260,5,VIOLET,2025-08-25 04:29:04.151945+00
479,20250825100010261,5,VIOLET,2025-08-25 04:29:04.151941+00
480,20250825100010262,4,RED,2025-08-25 04:29:04.151936+00
481,20250825100010263,9,GREEN,2025-08-25 04:29:04.15193+00
482,20250825100010264,1,GREEN,2025-08-25 04:29:04.151925+00
483,20250825100010265,7,GREEN,2025-08-25 04:29:04.15192+00
484,20250825100010266,2,RED,2025-08-25 04:29:04.151914+00
485,20250825100010267,0,VIOLET,2025-08-25 04:29:04.151908+00
486,20250825100010268,7,GREEN,2025-08-25 04:29:04.151902+00
487,20250825100010269,7,GREEN,2025-08-25 04:29:04.151874+00
488,20250825100010250,6,RED,2025-08-25 04:19:03.490809+00
489,20250825100010251,7,GREEN,2025-08-25 04:19:03.490803+00
490,20250825100010252,1,GREEN,2025-08-25 04:19:03.490798+00
491,20250825100010253,1,GREEN,2025-08-25 04:19:03.490793+00
492,20250825100010254,0,VIOLET,2025-08-25 04:19:03.490787+00
493,20250825100010255,6,RED,2025-08-25 04:19:03.49078+00
494,20250825100010256,2,RED,2025-08-25 04:19:03.490773+00
495,20250825100010257,9,GREEN,2025-08-25 04:19:03.490768+00
496,20250825100010258,1,GREEN,2025-08-25 04:19:03.490762+00
497,20250825100010259,4,RED,2025-08-25 04:19:03.490734+00
498,20250825100010240,9,GREEN,2025-08-25 04:09:02.866858+00
499,20250825100010241,2,RED,2025-08-25 04:09:02.866853+00
500,20250825100010242,9,GREEN,2025-08-25 04:09:02.866848+00
501,20250825100010243,9,GREEN,2025-08-25 04:09:02.866843+00
502,20250825100010244,1,GREEN,2025-08-25 04:09:02.866838+00
503,20250825100010245,1,GREEN,2025-08-25 04:09:02.866832+00
504,20250825100010246,0,VIOLET,2025-08-25 04:09:02.866826+00
505,20250825100010247,2,RED,2025-08-25 04:09:02.86682+00
506,20250825100010248,4,RED,2025-08-25 04:09:02.866815+00
507,20250825100010249,6,RED,2025-08-25 04:09:02.866787+00
508,20250825100010230,9,GREEN,2025-08-25 03:59:02.191022+00
509,20250825100010231,3,GREEN,2025-08-25 03:59:02.191016+00
510,20250825100010232,5,VIOLET,2025-08-25 03:59:02.19101+00
511,20250825100010233,0,VIOLET,2025-08-25 03:59:02.191005+00
512,20250825100010234,0,VIOLET,2025-08-25 03:59:02.190999+00
513,20250825100010235,8,RED,2025-08-25 03:59:02.190994+00
514,20250825100010236,7,GREEN,2025-08-25 03:59:02.190988+00
515,20250825100010237,3,GREEN,2025-08-25 03:59:02.190982+00
516,20250825100010238,0,VIOLET,2025-08-25 03:59:02.190976+00
517,20250825100010239,1,GREEN,2025-08-25 03:59:02.190946+00
518,20250825100010220,2,RED,2025-08-25 03:49:01.499064+00
519,20250825100010221,8,RED,2025-08-25 03:49:01.499058+00
520,20250825100010222,0,VIOLET,2025-08-25 03:49:01.499052+00
521,20250825100010223,7,GREEN,2025-08-25 03:49:01.499046+00
522,20250825100010224,1,GREEN,2025-08-25 03:49:01.499039+00
523,20250825100010225,1,GREEN,2025-08-25 03:49:01.499033+00
524,20250825100010226,9,GREEN,2025-08-25 03:49:01.499026+00
525,20250825100010227,4,RED,2025-08-25 03:49:01.49902+00
526,20250825100010228,8,RED,2025-08-25 03:49:01.499012+00
527,20250825100010229,6,RED,2025-08-25 03:49:01.498983+00
528,20250825100010210,2,RED,2025-08-25 03:39:00.797429+00
529,20250825100010211,9,GREEN,2025-08-25 03:39:00.797424+00
530,20250825100010212,4,RED,2025-08-25 03:39:00.797419+00
531,20250825100010213,4,RED,2025-08-25 03:39:00.797413+00
532,20250825100010214,0,VIOLET,2025-08-25 03:39:00.797406+00
533,20250825100010215,2,RED,2025-08-25 03:39:00.797395+00
534,20250825100010216,8,RED,2025-08-25 03:39:00.797389+00
535,20250825100010217,8,RED,2025-08-25 03:39:00.797383+00
536,20250825100010218,1,GREEN,2025-08-25 03:39:00.797377+00
537,20250825100010219,6,RED,2025-08-25 03:39:00.797352+00
538,20250825100010200,7,GREEN,2025-08-25 03:29:00.133253+00
539,20250825100010201,8,RED,2025-08-25 03:29:00.133248+00
540,20250825100010202,3,GREEN,2025-08-25 03:29:00.133243+00
541,20250825100010203,5,VIOLET,2025-08-25 03:29:00.133237+00
542,20250825100010204,1,GREEN,2025-08-25 03:29:00.13323+00
543,20250825100010205,5,VIOLET,2025-08-25 03:29:00.133225+00
544,20250825100010206,5,VIOLET,2025-08-25 03:29:00.133219+00
545,20250825100010207,3,GREEN,2025-08-25 03:29:00.133213+00
546,20250825100010208,6,RED,2025-08-25 03:29:00.133205+00
547,20250825100010209,3,GREEN,2025-08-25 03:29:00.13318+00
548,20250825100010190,1,GREEN,2025-08-25 03:18:59.472431+00
549,20250825100010191,6,RED,2025-08-25 03:18:59.472426+00
550,20250825100010192,5,VIOLET,2025-08-25 03:18:59.47242+00
551,20250825100010193,6,RED,2025-08-25 03:18:59.472414+00
552,20250825100010194,1,GREEN,2025-08-25 03:18:59.472409+00
553,20250825100010195,8,RED,2025-08-25 03:18:59.472401+00
554,20250825100010196,5,VIOLET,2025-08-25 03:18:59.472395+00
555,20250825100010197,4,RED,2025-08-25 03:18:59.472389+00
556,20250825100010198,1,GREEN,2025-08-25 03:18:59.47238+00
557,20250825100010199,8,RED,2025-08-25 03:18:59.472353+00
558,20250825100010180,6,RED,2025-08-25 03:08:58.75079+00
559,20250825100010181,7,GREEN,2025-08-25 03:08:58.750784+00
560,20250825100010182,3,GREEN,2025-08-25 03:08:58.750778+00
561,20250825100010183,9,GREEN,2025-08-25 03:08:58.750772+00
562,20250825100010184,9,GREEN,2025-08-25 03:08:58.750767+00
563,20250825100010185,2,RED,2025-08-25 03:08:58.75076+00
564,20250825100010186,7,GREEN,2025-08-25 03:08:58.750754+00
565,20250825100010187,5,VIOLET,2025-08-25 03:08:58.750748+00
566,20250825100010188,3,GREEN,2025-08-25 03:08:58.750742+00
567,20250825100010189,3,GREEN,2025-08-25 03:08:58.750717+00
568,20250825100010170,7,GREEN,2025-08-25 02:58:57.970566+00
569,20250825100010171,9,GREEN,2025-08-25 02:58:57.97056+00
570,20250825100010172,1,GREEN,2025-08-25 02:58:57.970554+00
571,20250825100010173,7,GREEN,2025-08-25 02:58:57.970548+00
572,20250825100010174,1,GREEN,2025-08-25 02:58:57.970542+00
573,20250825100010175,0,VIOLET,2025-08-25 02:58:57.970536+00
574,20250825100010176,9,GREEN,2025-08-25 02:58:57.97053+00
575,20250825100010177,5,VIOLET,2025-08-25 02:58:57.970524+00
576,20250825100010178,9,GREEN,2025-08-25 02:58:57.970518+00
577,20250825100010179,2,RED,2025-08-25 02:58:57.970491+00
578,20250825100010160,9,GREEN,2025-08-25 02:48:57.389196+00
579,20250825100010161,4,RED,2025-08-25 02:48:57.38919+00
580,20250825100010162,9,GREEN,2025-08-25 02:48:57.389185+00
581,20250825100010163,0,VIOLET,2025-08-25 02:48:57.38918+00
582,20250825100010164,0,VIOLET,2025-08-25 02:48:57.389175+00
583,20250825100010165,1,GREEN,2025-08-25 02:48:57.389169+00
584,20250825100010166,2,RED,2025-08-25 02:48:57.389163+00
585,20250825100010167,5,VIOLET,2025-08-25 02:48:57.389157+00
586,20250825100010168,1,GREEN,2025-08-25 02:48:57.389151+00
587,20250825100010169,2,RED,2025-08-25 02:48:57.389125+00
588,20250825100010149,7,GREEN,2025-08-25 02:38:56.770977+00
589,20250825100010150,2,RED,2025-08-25 02:38:56.770971+00
590,20250825100010151,6,RED,2025-08-25 02:38:56.770965+00
591,20250825100010152,6,RED,2025-08-25 02:38:56.770959+00
592,20250825100010153,7,GREEN,2025-08-25 02:38:56.770953+00
593,20250825100010154,4,RED,2025-08-25 02:38:56.770892+00
594,20250825100010155,4,RED,2025-08-25 02:38:56.770887+00
595,20250825100010156,8,RED,2025-08-25 02:38:56.770881+00
596,20250825100010157,3,GREEN,2025-08-25 02:38:56.770875+00
597,20250825100010158,8,RED,2025-08-25 02:38:56.770845+00
598,20250825100010139,1,GREEN,2025-08-25 02:28:56.159185+00
599,20250825100010140,7,GREEN,2025-08-25 02:28:56.159179+00
600,20250825100010141,0,VIOLET,2025-08-25 02:28:56.159175+00
601,20250825100010142,7,GREEN,2025-08-25 02:28:56.159169+00
602,20250825100010143,4,RED,2025-08-25 02:28:56.159164+00
603,20250825100010144,6,RED,2025-08-25 02:28:56.159159+00
604,20250825100010145,5,VIOLET,2025-08-25 02:28:56.159153+00
605,20250825100010146,8,RED,2025-08-25 02:28:56.159147+00
606,20250825100010147,6,RED,2025-08-25 02:28:56.159141+00
607,20250825100010148,4,RED,2025-08-25 02:28:56.159114+00
608,20250825100010129,0,VIOLET,2025-08-25 02:18:55.399601+00
609,20250825100010130,4,RED,2025-08-25 02:18:55.399595+00
610,20250825100010131,2,RED,2025-08-25 02:18:55.39959+00
611,20250825100010132,0,VIOLET,2025-08-25 02:18:55.399584+00
612,20250825100010133,2,RED,2025-08-25 02:18:55.399578+00
613,20250825100010134,9,GREEN,2025-08-25 02:18:55.399572+00
614,20250825100010135,9,GREEN,2025-08-25 02:18:55.399567+00
615,20250825100010136,1,GREEN,2025-08-25 02:18:55.399561+00
616,20250825100010137,2,RED,2025-08-25 02:18:55.399554+00
617,20250825100010138,9,GREEN,2025-08-25 02:18:55.399529+00
618,20250825100010119,9,GREEN,2025-08-25 02:08:54.764749+00
619,20250825100010120,0,VIOLET,2025-08-25 02:08:54.764743+00
620,20250825100010121,4,RED,2025-08-25 02:08:54.764738+00
621,20250825100010122,6,RED,2025-08-25 02:08:54.764733+00
622,20250825100010123,2,RED,2025-08-25 02:08:54.764727+00
623,20250825100010124,8,RED,2025-08-25 02:08:54.764721+00
624,20250825100010125,8,RED,2025-08-25 02:08:54.764715+00
625,20250825100010126,6,RED,2025-08-25 02:08:54.76471+00
626,20250825100010127,6,RED,2025-08-25 02:08:54.764704+00
627,20250825100010128,8,RED,2025-08-25 02:08:54.764673+00
628,20250825100010109,1,GREEN,2025-08-25 01:58:54.137573+00
629,20250825100010110,5,VIOLET,2025-08-25 01:58:54.137567+00
630,20250825100010111,9,GREEN,2025-08-25 01:58:54.137562+00
631,20250825100010112,9,GREEN,2025-08-25 01:58:54.137557+00
632,20250825100010113,5,VIOLET,2025-08-25 01:58:54.137551+00
633,20250825100010114,5,VIOLET,2025-08-25 01:58:54.137546+00
634,20250825100010115,7,GREEN,2025-08-25 01:58:54.137541+00
635,20250825100010116,6,RED,2025-08-25 01:58:54.137531+00
636,20250825100010117,5,VIOLET,2025-08-25 01:58:54.137526+00
637,20250825100010118,6,RED,2025-08-25 01:58:54.137503+00
638,20250825100010099,7,GREEN,2025-08-25 01:48:53.529048+00
639,20250825100010100,1,GREEN,2025-08-25 01:48:53.529043+00
640,20250825100010101,5,VIOLET,2025-08-25 01:48:53.529037+00
641,20250825100010102,6,RED,2025-08-25 01:48:53.529032+00
642,20250825100010103,9,GREEN,2025-08-25 01:48:53.529027+00
643,20250825100010104,2,RED,2025-08-25 01:48:53.529021+00
644,20250825100010105,5,VIOLET,2025-08-25 01:48:53.529014+00
645,20250825100010106,9,GREEN,2025-08-25 01:48:53.529009+00
646,20250825100010107,1,GREEN,2025-08-25 01:48:53.529004+00
647,20250825100010108,7,GREEN,2025-08-25 01:48:53.528979+00
648,20250825100010089,0,VIOLET,2025-08-25 01:38:52.911682+00
649,20250825100010090,0,VIOLET,2025-08-25 01:38:52.911677+00
650,20250825100010091,2,RED,2025-08-25 01:38:52.911672+00
651,20250825100010092,4,RED,2025-08-25 01:38:52.911667+00
652,20250825100010093,7,GREEN,2025-08-25 01:38:52.911661+00
653,20250825100010094,0,VIOLET,2025-08-25 01:38:52.911655+00
654,20250825100010095,3,GREEN,2025-08-25 01:38:52.911651+00
655,20250825100010096,9,GREEN,2025-08-25 01:38:52.911646+00
656,20250825100010097,0,VIOLET,2025-08-25 01:38:52.911641+00
657,20250825100010098,9,GREEN,2025-08-25 01:38:52.911619+00
658,20250825100010079,9,GREEN,2025-08-25 01:28:52.322189+00
659,20250825100010080,2,RED,2025-08-25 01:28:52.32218+00
660,20250825100010081,6,RED,2025-08-25 01:28:52.322175+00
661,20250825100010082,5,VIOLET,2025-08-25 01:28:52.32217+00
662,20250825100010083,8,RED,2025-08-25 01:28:52.322165+00
663,20250825100010084,8,RED,2025-08-25 01:28:52.322159+00
664,20250825100010085,7,GREEN,2025-08-25 01:28:52.322154+00
665,20250825100010086,1,GREEN,2025-08-25 01:28:52.322147+00
666,20250825100010087,1,GREEN,2025-08-25 01:28:52.322141+00
667,20250825100010088,6,RED,2025-08-25 01:28:52.322119+00
668,20250825100010069,7,GREEN,2025-08-25 01:18:51.690267+00
669,20250825100010070,9,GREEN,2025-08-25 01:18:51.690261+00
670,20250825100010071,7,GREEN,2025-08-25 01:18:51.690256+00
671,20250825100010072,8,RED,2025-08-25 01:18:51.69025+00
672,20250825100010073,6,RED,2025-08-25 01:18:51.690246+00
673,20250825100010074,6,RED,2025-08-25 01:18:51.69024+00
674,20250825100010075,9,GREEN,2025-08-25 01:18:51.690234+00
675,20250825100010076,5,VIOLET,2025-08-25 01:18:51.690229+00
676,20250825100010077,3,GREEN,2025-08-25 01:18:51.690223+00
677,20250825100010078,5,VIOLET,2025-08-25 01:18:51.690193+00
678,20250825100010059,6,RED,2025-08-25 01:08:51.027099+00
679,20250825100010060,2,RED,2025-08-25 01:08:51.027093+00
680,20250825100010061,8,RED,2025-08-25 01:08:51.027087+00
681,20250825100010062,9,GREEN,2025-08-25 01:08:51.027081+00
682,20250825100010063,2,RED,2025-08-25 01:08:51.027075+00
683,20250825100010064,6,RED,2025-08-25 01:08:51.027069+00
684,20250825100010065,5,VIOLET,2025-08-25 01:08:51.027062+00
685,20250825100010066,4,RED,2025-08-25 01:08:51.027056+00
686,20250825100010067,3,GREEN,2025-08-25 01:08:51.027049+00
687,20250825100010068,5,VIOLET,2025-08-25 01:08:51.02702+00
688,20250825100010049,3,GREEN,2025-08-25 00:58:50.338677+00
689,20250825100010050,3,GREEN,2025-08-25 00:58:50.338671+00
690,20250825100010051,8,RED,2025-08-25 00:58:50.338665+00
691,20250825100010052,3,GREEN,2025-08-25 00:58:50.338659+00
692,20250825100010053,8,RED,2025-08-25 00:58:50.338653+00
693,20250825100010054,6,RED,2025-08-25 00:58:50.338646+00
694,20250825100010055,2,RED,2025-08-25 00:58:50.33864+00
695,20250825100010056,5,VIOLET,2025-08-25 00:58:50.338633+00
696,20250825100010057,6,RED,2025-08-25 00:58:50.338625+00
697,20250825100010058,4,RED,2025-08-25 00:58:50.338595+00
698,20250825100010039,4,RED,2025-08-25 00:48:49.721502+00
699,20250825100010040,6,RED,2025-08-25 00:48:49.721496+00
700,20250825100010041,5,VIOLET,2025-08-25 00:48:49.72149+00
701,20250825100010042,7,GREEN,2025-08-25 00:48:49.721485+00
702,20250825100010043,2,RED,2025-08-25 00:48:49.72148+00
703,20250825100010044,1,GREEN,2025-08-25 00:48:49.721474+00
704,20250825100010045,3,GREEN,2025-08-25 00:48:49.721468+00
705,20250825100010046,4,RED,2025-08-25 00:48:49.721462+00
706,20250825100010047,6,RED,2025-08-25 00:48:49.721457+00
707,20250825100010048,5,VIOLET,2025-08-25 00:48:49.721431+00
708,20250825100010029,5,VIOLET,2025-08-25 00:38:48.982822+00
709,20250825100010030,2,RED,2025-08-25 00:38:48.982816+00
710,20250825100010031,1,GREEN,2025-08-25 00:38:48.98281+00
711,20250825100010032,8,RED,2025-08-25 00:38:48.982804+00
712,20250825100010033,7,GREEN,2025-08-25 00:38:48.982798+00
713,20250825100010034,9,GREEN,2025-08-25 00:38:48.982791+00
714,20250825100010035,2,RED,2025-08-25 00:38:48.982785+00
715,20250825100010036,6,RED,2025-08-25 00:38:48.982779+00
716,20250825100010037,6,RED,2025-08-25 00:38:48.982773+00
717,20250825100010038,1,GREEN,2025-08-25 00:38:48.982747+00
718,20250825100010019,6,RED,2025-08-25 00:28:48.321058+00
719,20250825100010020,3,GREEN,2025-08-25 00:28:48.321054+00
720,20250825100010021,4,RED,2025-08-25 00:28:48.32105+00
721,20250825100010022,8,RED,2025-08-25 00:28:48.321047+00
722,20250825100010023,0,VIOLET,2025-08-25 00:28:48.321042+00
723,20250825100010024,1,GREEN,2025-08-25 00:28:48.321038+00
724,20250825100010025,3,GREEN,2025-08-25 00:28:48.321034+00
725,20250825100010026,2,RED,2025-08-25 00:28:48.321029+00
726,20250825100010027,4,RED,2025-08-25 00:28:48.321025+00
727,20250825100010028,9,GREEN,2025-08-25 00:28:48.321006+00
728,20250825100010009,8,RED,2025-08-25 00:18:47.764178+00
729,20250825100010010,8,RED,2025-08-25 00:18:47.764172+00
730,20250825100010011,9,GREEN,2025-08-25 00:18:47.764166+00
731,20250825100010012,7,GREEN,2025-08-25 00:18:47.764159+00
732,20250825100010013,4,RED,2025-08-25 00:18:47.764152+00
733,20250825100010014,7,GREEN,2025-08-25 00:18:47.764147+00
734,20250825100010015,8,RED,2025-08-25 00:18:47.76414+00
735,20250825100010016,2,RED,2025-08-25 00:18:47.764134+00
736,20250825100010017,8,RED,2025-08-25 00:18:47.764128+00
737,20250825100010018,8,RED,2025-08-25 00:18:47.7641+00
738,20250824100011439,6,RED,2025-08-25 00:08:47.104218+00
739,20250824100011440,7,GREEN,2025-08-25 00:08:47.104213+00
740,20250825100010001,7,GREEN,2025-08-25 00:08:47.104208+00
741,20250825100010002,4,RED,2025-08-25 00:08:47.104202+00
742,20250825100010003,0,VIOLET,2025-08-25 00:08:47.104196+00
743,20250825100010004,9,GREEN,2025-08-25 00:08:47.10419+00
744,20250825100010005,5,VIOLET,2025-08-25 00:08:47.104185+00
745,20250825100010006,1,GREEN,2025-08-25 00:08:47.104179+00
746,20250825100010007,4,RED,2025-08-25 00:08:47.104172+00
747,20250825100010008,6,RED,2025-08-25 00:08:47.104151+00
748,20250824100011429,7,GREEN,2025-08-24 23:58:46.470699+00
749,20250824100011430,8,RED,2025-08-24 23:58:46.470693+00
750,20250824100011431,4,RED,2025-08-24 23:58:46.470688+00
751,20250824100011432,1,GREEN,2025-08-24 23:58:46.470683+00
752,20250824100011433,3,GREEN,2025-08-24 23:58:46.470676+00
753,20250824100011434,2,RED,2025-08-24 23:58:46.470671+00
754,20250824100011435,9,GREEN,2025-08-24 23:58:46.470665+00
755,20250824100011436,5,VIOLET,2025-08-24 23:58:46.47066+00
756,20250824100011437,4,RED,2025-08-24 23:58:46.470653+00
757,20250824100011438,0,VIOLET,2025-08-24 23:58:46.470628+00
758,20250824100011419,1,GREEN,2025-08-24 23:48:45.835091+00
759,20250824100011420,5,VIOLET,2025-08-24 23:48:45.835086+00
760,20250824100011421,8,RED,2025-08-24 23:48:45.83508+00
